선수ID,선수이름,포지션,보유신규특성,국가,주발,약발,클럽1,클럽2,클럽3,클럽4,클럽5,클럽6,클럽7,클럽8,클럽9
856233419,하피냐,RW,스피드스터,브라질,왼발,4,FC 바르셀로나,리즈 유나이티드,스타드 렌,스포르팅 CP,,,,,
856233486,로뱅 르노르망,CB,타이탄,스페인,오른발,3,아틀레티코 마드리드,레알 소시에다드,,,,,,,
856233731,알렉산데르 이사크,ST,없음,스웨덴,양발,5,리버풀,뉴캐슬 유나이티드,레알 소시에다드,보루시아 도르트문트,,,,,
856233800,F. 비에르칸,LB,체이서,노르웨이,왼발,3,페예노르트,헤르타 BSC,,,,,,,
856233848,J. 헤우게,LW,없음,노르웨이,오른발,4,아인트라흐트 프랑크푸르트,밀라노 FC,,,,,,,
856234171,롤란드 셜러이,RB,없음,헝가리,오른발,4,갈라타사라이,SC 프라이부르크,,,,,,,
856234236,파트리크 시크,ST,타이탄,체코,왼발,3,바이엘 04 레버쿠젠,RB 라이프치히,AS 로마,삼프도리아,스파르타 프라하,,,,
856234378,데클런 라이스,CM,커맨더,잉글랜드,오른발,3,아스널,웨스트 햄 유나이티드,,,,,,,
856234396,알폰소 데이비스,LB,체이서,캐나다,왼발,4,바이에른 뮌헨,,,,,,,,
856234742,하비 반스,RW,없음,잉글랜드,양발,5,뉴캐슬 유나이티드,레스터 시티,웨스트 브로미치 앨비언,,,,,,
856234824,요안 위사,ST,없음,콩고 민주 공화국,오른발,4,뉴캐슬 유나이티드,FC 로리앙,앙제 SCO,,,,,,
856234984,M. 얀코비치,CDM,없음,몬테네그로,오른발,3,,,,,,,,,
856234986,파나요티스 레초스,CB,없음,그리스,오른발,3,엘라스 베로나,바이엘 04 레버쿠젠,AS 생테티엔,셰필드 유나이티드,,,,,
856235073,그레고르 코벨,GK,없음,스위스,오른발,3,보루시아 도르트문트,VfB 슈투트가르트,TSG 호펜하임,FC 아우크스부르크,,,,,
856235794,에베레치 에제,CAM,없음,잉글랜드,오른발,4,아스널,크리스털 팰리스,,,,,,,
856235840,M. 디 그레고리오,GK,GK 빠른 반응,이탈리아,오른발,3,유벤투스,롬바르디아 FC,,,,,,,
856236420,카디,CAM,없음,브라질,왼발,2,,,,,,,,,
856236772,D. 소보슬러이,CAM,커맨더,헝가리,오른발,4,리버풀,RB 라이프치히,레드불 잘츠부르크,,,,,,
856237086,김민재,CB,체이서,대한민국,오른발,3,바이에른 뮌헨,SSC 나폴리,전북 현대 모터스,,,,,,
856237383,A. 바스토니,CB,커맨더,이탈리아,왼발,3,롬바르디아 FC,파르마,베르가모 칼초,,,,,,
856237678,이브라히마 코나테,CB,타이탄,프랑스,오른발,3,리버풀,RB 라이프치히,,,,,,,
856237679,R. 콜로 무아니,ST,아크로바틱 피니셔,프랑스,오른발,4,토트넘 홋스퍼,파리 생제르맹,유벤투스,아인트라흐트 프랑크푸르트,FC 낭트,,,,
856237692,필 포든,CAM,없음,잉글랜드,왼발,4,맨체스터 시티,,,,,,,,
856237985,케빈 단소,CB,없음,오스트리아,오른발,3,토트넘 홋스퍼,RC 랑스,FC 아우크스부르크,사우샘프턴,,,,,
856238074,리스 제임스,CDM,없음,잉글랜드,오른발,4,첼시,,,,,,,,
856238216,코너 갤러거,CM,2개의 심장,잉글랜드,오른발,4,토트넘 홋스퍼,아틀레티코 마드리드,첼시,크리스털 팰리스,웨스트 브로미치 앨비언,,,,
856238616,페드루 네투,RW,스피드스터,포르투갈,왼발,4,첼시,울버햄프턴 원더러스,라티움,,,,,,
856238744,웨스턴 매케니,RM,없음,미국,오른발,3,유벤투스,리즈 유나이티드,,,,,,,
856238794,비니시우스,LW,스피드스터,브라질,오른발,4,레알 마드리드,,,,,,,,
856239053,페데리코 발베르데,CM,커맨더,우루과이,오른발,4,레알 마드리드,,,,,,,,
856239085,엘링 홀란,ST,크로스 포쳐,노르웨이,왼발,4,맨체스터 시티,보루시아 도르트문트,레드불 잘츠부르크,,,,,,
856239231,마르크 쿠쿠레야,LB,와일드 태클러,스페인,왼발,3,첼시,브라이턴 호브 앨비언,헤타페 CF,FC 바르셀로나,SD 에이바르,,,,
856239364,필리프 쾬,GK,없음,스위스,오른발,2,AS 모나코,레드불 잘츠부르크,RB 라이프치히,,,,,,
856239380,노아 랑,LW,없음,네덜란드,오른발,4,갈라타사라이,SSC 나폴리,아약스,,,,,,
856239580,브레메르,CB,없음,브라질,오른발,2,유벤투스,토리노,,,,,,,
856239818,후벵 디아스,CB,파이터,포르투갈,오른발,4,맨체스터 시티,SL 벤피카,,,,,,,
856239837,A. 마칼리스테르,CM,없음,아르헨티나,오른발,3,리버풀,브라이턴 호브 앨비언,,,,,,,
856240091,G. 비카리오,GK,GK 빠른 반응,이탈리아,오른발,4,토트넘 홋스퍼,칼리아리,우디네세,,,,,,
856240130,에데르 밀리탕,CB,블로커,브라질,오른발,3,레알 마드리드,FC 포르투,,,,,,,
856240638,T. 레인더르스,CAM,없음,네덜란드,오른발,4,맨체스터 시티,밀라노 FC,,,,,,,
856240679,퇸 코프메이너르스,CDM,없음,네덜란드,왼발,3,유벤투스,베르가모 칼초,,,,,,,
856240690,니코 곤살레스,LW,없음,아르헨티나,왼발,2,아틀레티코 마드리드,유벤투스,피오렌티나,VfB 슈투트가르트,,,,,
856240950,페드루 곤살베스,LW,없음,포르투갈,오른발,4,스포르팅 CP,울버햄프턴 원더러스,,,,,,,
856241084,루이스 디아스,LW,없음,콜롬비아,오른발,4,바이에른 뮌헨,리버풀,FC 포르투,,,,,,
856241096,산드로 토날리,CDM,2개의 심장,이탈리아,오른발,4,뉴캐슬 유나이티드,밀라노 FC,,,,,,,
856241159,마크 게히,CB,와일드 태클러,잉글랜드,양발,5,맨체스터 시티,크리스털 팰리스,첼시,,,,,,
856241236,앤트완 세메뇨,RW,없음,가나,양발,5,맨체스터 시티,,,,,,,,
856241461,페란 토레스,ST,아크로바틱 피니셔,스페인,오른발,4,FC 바르셀로나,맨체스터 시티,발렌시아 CF,,,,,,
856241486,쥘 쿤데,RB,체이서,프랑스,오른발,3,FC 바르셀로나,세비야 FC,,,,,,,
856241637,A. 추아메니,CDM,블로커,프랑스,오른발,3,레알 마드리드,AS 모나코,,,,,,,
856241651,빅토르 요케레스,ST,크로스 포쳐,스웨덴,오른발,4,아스널,스포르팅 CP,브라이턴 호브 앨비언,,,,,,
856241736,Y. 비세크,CB,없음,독일,오른발,3,롬바르디아 FC,,,,,,,,
856241788,메흐디 타레미,ST,크로스 포쳐,이란,오른발,4,롬바르디아 FC,FC 포르투,,,,,,,
856242162,호콘 에비엔,CM,없음,노르웨이,왼발,3,,,,,,,,,
856242287,F. 오르테가,LB,없음,아르헨티나,왼발,3,,,,,,,,,
856242434,커티스 존스,CM,없음,잉글랜드,오른발,4,리버풀,,,,,,,,
856242516,코디 각포,LW,없음,네덜란드,오른발,4,리버풀,,,,,,,,
856242623,O. 비외르투프트,CB,없음,노르웨이,오른발,3,,,,,,,,,
856242641,R. 아이트-누리,LB,스피드스터,알제리,왼발,4,맨체스터 시티,울버햄프턴 원더러스,앙제 SCO,,,,,,
856242964,앤서니 고든,LW,크로스 포쳐,잉글랜드,오른발,4,뉴캐슬 유나이티드,에버턴,,,,,,,
856243203,카스퍼 회그,ST,타이탄,덴마크,오른발,3,,,,,,,,,
856243576,페드로 포로,RB,없음,스페인,오른발,3,토트넘 홋스퍼,스포르팅 CP,레알 바야돌리드,맨체스터 시티,,,,,
856243580,로이스 오펜다,ST,없음,벨기에,양발,5,유벤투스,RB 라이프치히,RC 랑스,,,,,,
856243586,아유브 엘카비,ST,크로스 포쳐,모로코,왼발,3,,,,,,,,,
856243630,조너선 데이비드,ST,크로스 포쳐,캐나다,양발,5,유벤투스,LOSC 릴,,,,,,,
856243686,시키뉴,CAM,없음,포르투갈,오른발,3,SL 벤피카,,,,,,,,
856243702,제드 스펜스,RB,없음,잉글랜드,오른발,3,토트넘 홋스퍼,제노아,리즈 유나이티드,스타드 렌,미들즈브러,,,,
856243715,윌리암 살리바,CB,체이서,프랑스,오른발,3,아스널,올랭피크 마르세유,OGC 니스,AS 생테티엔,,,,,
856243780,이강인,RW,없음,대한민국,왼발,3,파리 생제르맹,RCD 마요르카,발렌시아 CF,,,,,,
856243812,호드리구,RW,없음,브라질,오른발,4,레알 마드리드,,,,,,,,
856244260,다니 올모,CAM,없음,스페인,오른발,4,FC 바르셀로나,RB 라이프치히,디나모 자그레브,,,,,,
856244669,모르텐 휠만,CDM,없음,덴마크,오른발,3,스포르팅 CP,FC 코펜하겐,,,,,,,
856244778,트린캉,CAM,없음,포르투갈,왼발,3,스포르팅 CP,FC 바르셀로나,울버햄프턴 원더러스,,,,,,
856244915,모하메드 살리수,CB,블로커,가나,왼발,3,AS 모나코,사우샘프턴,레알 바야돌리드,,,,,,
856245037,에릭 가르시아,CB,없음,스페인,오른발,3,FC 바르셀로나,맨체스터 시티,,,,,,,
856245155,모하메드 쿠두스,RW,스피드스터,가나,왼발,4,토트넘 홋스퍼,웨스트 햄 유나이티드,아약스,,,,,,
856245211,요르단 테제,CDM,없음,네덜란드,오른발,3,AS 모나코,,,,,,,,
856245253,L. 바레이루,CM,2개의 심장,룩셈부르크,오른발,4,SL 벤피카,,,,,,,,
856245367,차비 시몬스,CAM,커맨더,네덜란드,오른발,3,토트넘 홋스퍼,RB 라이프치히,파리 생제르맹,,,,,,
856246104,R. 흐라벤베르흐,CDM,없음,네덜란드,오른발,4,리버풀,바이에른 뮌헨,아약스,,,,,,
856246191,훌리안 알바레스,CF,아크로바틱 피니셔,아르헨티나,양발,5,아틀레티코 마드리드,맨체스터 시티,,,,,,,
856246420,제레미 도쿠,LW,스피드스터,벨기에,오른발,4,맨체스터 시티,스타드 렌,,,,,,,
856246430,두샨 블라호비치,ST,크로스 포쳐,세르비아,왼발,4,유벤투스,피오렌티나,,,,,,,
856246669,부카요 사카,RW,라인 브레이커,잉글랜드,왼발,4,아스널,,,,,,,,
856246863,펠릭스 은메차,CM,없음,독일,오른발,3,보루시아 도르트문트,VfL 볼프스부르크,맨체스터 시티,,,,,,
856246871,E. 바레네체아,CDM,와일드 태클러,아르헨티나,오른발,3,SL 벤피카,애스턴 빌라,발렌시아 CF,유벤투스,,,,,
856246875,오딜롱 코수누,CB,없음,코트디부아르,오른발,3,베르가모 칼초,바이엘 04 레버쿠젠,,,,,,,
856247090,엔소 페르난데스,CM,커맨더,아르헨티나,오른발,4,첼시,SL 벤피카,,,,,,,
856247103,다비드 한츠코,CB,체이서,슬로바키아,왼발,3,아틀레티코 마드리드,페예노르트,스파르타 프라하,피오렌티나,,,,,
856247229,라울 벨라노바,RWB,없음,이탈리아,오른발,3,베르가모 칼초,토리노,롬바르디아 FC,칼리아리,밀라노 FC,,,,
856247246,K. 튀람,CM,없음,프랑스,오른발,3,유벤투스,OGC 니스,AS 모나코,,,,,,
856247263,에드몽 탑소바,CB,블로커,부르키나파소,오른발,4,바이엘 04 레버쿠젠,,,,,,,,
856247463,폴러린 발로군,ST,라인 브레이커,미국,양발,5,AS 모나코,아스널,스타드 랭스,미들즈브러,,,,,
856247635,크바라츠헬리아,LW,스피드스터,조지아,양발,5,파리 생제르맹,SSC 나폴리,,,,,,,
856247819,N. 슐로터베크,CB,커맨더,독일,왼발,3,보루시아 도르트문트,SC 프라이부르크,,,,,,,
856247827,마이클 올리세,RW,없음,프랑스,왼발,3,바이에른 뮌헨,크리스털 팰리스,,,,,,,
856247851,브루누 기마랑이스,CM,커맨더,브라질,오른발,3,뉴캐슬 유나이티드,올랭피크 리옹,,,,,,,
856248148,수비멘디,CDM,커맨더,스페인,오른발,4,아스널,레알 소시에다드,,,,,,,
856248243,E. 카마빙가,CDM,커맨더,프랑스,왼발,3,레알 마드리드,스타드 렌,,,,,,,
856248695,웨슬리 포파나,CB,없음,프랑스,오른발,3,첼시,레스터 시티,AS 생테티엔,,,,,,
856250753,A. 트루빈,GK,없음,우크라이나,오른발,2,SL 벤피카,샤흐타르 도네츠크,,,,,,,
856250955,J. 스타니시치,LB,없음,크로아티아,오른발,4,바이에른 뮌헨,바이엘 04 레버쿠젠,,,,,,,
856251470,샤를 드케텔라르,CAM,커맨더,벨기에,왼발,4,베르가모 칼초,밀라노 FC,,,,,,,
856251517,그바르디올,CB,타이탄,크로아티아,양발,5,맨체스터 시티,RB 라이프치히,디나모 자그레브,,,,,,
856251566,가브리엘 마르티넬리,LW,라인 브레이커,브라질,오른발,4,아스널,,,,,,,,
856251570,라얀 셰르키,RW,없음,프랑스,양발,5,맨체스터 시티,올랭피크 리옹,,,,,,,
856251752,뤼카 슈발리에,GK,없음,프랑스,오른발,3,파리 생제르맹,LOSC 릴,,,,,,,
856251805,위리엔 팀버,RB,없음,네덜란드,오른발,3,아스널,아약스,,,,,,,
856251809,스벤 보트만,CB,없음,네덜란드,왼발,3,뉴캐슬 유나이티드,LOSC 릴,아약스,,,,,,
856251852,카림 아데예미,CF,스피드스터,독일,왼발,4,보루시아 도르트문트,레드불 잘츠부르크,,,,,,,
856251854,페드리,CM,커맨더,스페인,양발,5,FC 바르셀로나,,,,,,,,
856252037,파비오 실바,ST,없음,포르투갈,오른발,3,보루시아 도르트문트,울버햄프턴 원더러스,레인저스,FC 포르투,,,,,
856252042,주앙 페드루,ST,크로스 포쳐,브라질,오른발,4,첼시,브라이턴 호브 앨비언,왓퍼드,,,,,,
856252145,누누 멘데스,LB,체이서,포르투갈,왼발,4,파리 생제르맹,스포르팅 CP,,,,,,,
856252154,M. 카르네세키,GK,없음,이탈리아,오른발,3,베르가모 칼초,,,,,,,,
856252293,I. 야콥스,LB,없음,세네갈,왼발,3,갈라타사라이,AS 모나코,,,,,,,
856252371,주드 벨링엄,CAM,커맨더,잉글랜드,양발,5,레알 마드리드,보루시아 도르트문트,,,,,,,
856252552,K. 졸라키스,GK,없음,그리스,오른발,3,,,,,,,,,
856252802,윌프리드 싱고,RB,체이서,코트디부아르,오른발,3,갈라타사라이,AS 모나코,토리노,,,,,,
856253124,마테우스 누네스,RB,없음,포르투갈,오른발,3,맨체스터 시티,울버햄프턴 원더러스,스포르팅 CP,,,,,,
856253149,제레미 프림퐁,RB,없음,네덜란드,오른발,3,리버풀,바이엘 04 레버쿠젠,셀틱,,,,,,
856253163,R. 아라우호,CB,타이탄,우루과이,오른발,3,FC 바르셀로나,,,,,,,,
856253396,G. 시메오네,RW,스피드스터,아르헨티나,오른발,3,아틀레티코 마드리드,데포르티보 알라베스,,,,,,,
856254022,닉 볼테마데,ST,없음,독일,오른발,3,뉴캐슬 유나이티드,VfB 슈투트가르트,베르더 브레멘,,,,,,
856254117,M. 바이어,ST,크로스 포쳐,독일,오른발,4,보루시아 도르트문트,TSG 호펜하임,,,,,,,
856254796,노니 마두에케,RW,스피드스터,잉글랜드,왼발,4,아스널,첼시,,,,,,,
856254817,M. 아라우호,LB,체이서,우루과이,왼발,3,스포르팅 CP,,,,,,,,
856255069,니코 곤살레스,CDM,없음,스페인,오른발,3,맨체스터 시티,FC 포르투,FC 바르셀로나,발렌시아 CF,,,,,
856255106,로이크 바데,CB,블로커,프랑스,오른발,3,바이엘 04 레버쿠젠,세비야 FC,스타드 렌,RC 랑스,,,,,
856255253,비티냐,CM,커맨더,포르투갈,오른발,3,파리 생제르맹,FC 포르투,울버햄프턴 원더러스,,,,,,
856255654,P. 칼룰루,CB,없음,프랑스,오른발,3,유벤투스,밀라노 FC,올랭피크 리옹,,,,,,
856255971,산티아고 에세,CDM,없음,아르헨티나,오른발,3,,,,,,,,,
856256079,M. 카이세도,CDM,와일드 태클러,에콰도르,오른발,3,첼시,브라이턴 호브 앨비언,,,,,,,
856256115,L. 사마르지치,CAM,없음,세르비아,왼발,3,베르가모 칼초,우디네세,RB 라이프치히,헤르타 BSC,,,,,
856256196,윌리안 파초,CB,없음,에콰도르,왼발,3,파리 생제르맹,아인트라흐트 프랑크푸르트,,,,,,,
856256261,M. 티아우,CB,타이탄,독일,오른발,4,뉴캐슬 유나이티드,밀라노 FC,,,,,,,
856256598,S. 아우클렌,RW,없음,노르웨이,오른발,2,,,,,,,,,
856256630,플로리안 비르츠,CAM,없음,독일,오른발,4,리버풀,바이엘 04 레버쿠젠,,,,,,,
856256790,무시알라,CAM,없음,독일,양발,5,바이에른 뮌헨,,,,,,,,
856256853,M. 틸만,CAM,없음,미국,오른발,3,바이엘 04 레버쿠젠,바이에른 뮌헨,레인저스,,,,,,
856256903,곤살루 하무스,ST,크로스 포쳐,포르투갈,오른발,4,파리 생제르맹,SL 벤피카,,,,,,,
856256948,C. 졸리스,LW,라인 브레이커,그리스,오른발,4,,,,,,,,,
856257179,곤살루 이나시우,CB,타이탄,포르투갈,왼발,2,스포르팅 CP,,,,,,,,
856257265,마테우스 시우바,RB,와일드 태클러,브라질,오른발,3,,,,,,,,,
856257279,알렉스 바에나,LW,없음,스페인,오른발,4,아틀레티코 마드리드,비야레알 CF,,,,,,,
856257289,위고 에키티케,ST,크로스 포쳐,프랑스,오른발,3,리버풀,아인트라흐트 프랑크푸르트,파리 생제르맹,스타드 랭스,,,,,
856257345,A. 데디치,RB,없음,보스니아 헤르체고비나,오른발,4,SL 벤피카,레드불 잘츠부르크,올랭피크 마르세유,,,,,,
856257368,L. 피롤라,CB,체이서,이탈리아,왼발,3,롬바르디아 FC,,,,,,,,
856257534,콜 파머,RW,없음,잉글랜드,왼발,3,첼시,맨체스터 시티,,,,,,,
856257711,R. 칼라피오리,LB,없음,이탈리아,왼발,4,아스널,볼로냐,AS 로마,제노아,,,,,
856258239,M. 코할스키,GK,GK 빠른 반응,폴란드,오른발,2,,,,,,,,,
856258648,카를루스 아우구스투,LWB,없음,브라질,왼발,4,롬바르디아 FC,,,,,,,,
856258781,I. 자바르니,CB,블로커,우크라이나,오른발,3,파리 생제르맹,디나모 키이우,,,,,,,
856258892,O. 블롬베르그,RW,없음,노르웨이,오른발,3,,,,,,,,,
856258966,A. 캄비아소,LM,없음,이탈리아,양발,5,유벤투스,볼로냐,제노아,,,,,,
856259031,리엄 델랍,ST,없음,잉글랜드,오른발,4,첼시,맨체스터 시티,스토크 시티,,,,,,
856259075,얀 코투,RWB,와일드 태클러,브라질,오른발,3,보루시아 도르트문트,맨체스터 시티,,,,,,,
856259197,니콜라스 잭슨,ST,없음,세네갈,오른발,3,바이에른 뮌헨,첼시,비야레알 CF,,,,,,
856259307,말로 귀스토,RB,체이서,프랑스,오른발,3,첼시,올랭피크 리옹,,,,,,,
856259356,C. 추쿠에메카,CAM,없음,잉글랜드,오른발,3,보루시아 도르트문트,첼시,애스턴 빌라,,,,,,
856259532,주안 가르시아,GK,GK 공중볼 장악,스페인,오른발,3,FC 바르셀로나,RCD 에스파뇰,,,,,,,
